,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
100,6064.0,21576.0,26879.0,7265.0,20268.0,21625.0,4733.0,20387.0,19535.0,26985.0,17964.0,7473.0,11151.0,6592.0,13015.0,19398.0,12373.0,14976.0,33577.0,19517.0,25352.0,11001.0,24462.0,4377.0,9180.0,19828.0,13021.0,26363.0,10303.0,16630.0,19530.0,12311.0,11207.0,25421.0,5826.0,5821.0,15734.0,21559.0,15509.0,35159.0,12970.0,20231.0,2577.0,30818.0,31424.0,25712.0,11937.0,31473.0,29014.0,10131.0,32197.0,21847.0,2304.0,29160.0,31795.0,21564.0,11918.0,15163.0,13268.0,23290.0,11344.0,9194.0,13013.0,28060.0,33187.0,12220.0,3976.0,14464.0,7802.0,3013.0,6006.0,23521.0,10949.0,14880.0,16283.0,8083.0,26526.0,19678.0,10480.0,11896.0,17632.0,30666.0,31825.0,24486.0,25484.0,12368.0,20659.0,21751.0,21128.0,32786.0,9087.0,31195.0,31091.0,33953.0,10787.0,2663.0,10018.0,11977.0,20102.0,21128.0,0.0,32660.0,8955.0,32789.0,26500.0,31458.0,13343.0,29603.0,12593.0,27772.0,11200.0,33409.0,10962.0,9999.0,13671.0,23380.0,6139.0,14212.0,17682.0,22054.0,29041.0,29488.0,26288.0,7260.0,26658.0,33285.0,24038.0,17659.0,27686.0,17894.0,27335.0,22224.0,30731.0,7869.0,29340.0,7199.0,13730.0,22514.0,13921.0,19519.0,11541.0,11396.0,5403.0,3839.0,25989.0,11387.0,15161.0,21302.0,15496.0,13285.0,20188.0,7337.0,10983.0,7509.0,10202.0,8756.0,28390.0,25139.0,32204.0,13701.0,26395.0,24410.0,13937.0,24631.0,12463.0,31328.0,31582.0,6977.0,31538.0,11095.0,28049.0,20197.0,16805.0,31510.0,17458.0,29090.0,12909.0,10851.0,3063.0,9310.0,32930.0,15047.0,18982.0,10012.0,9413.0,36804.0,28868.0,31153.0,12542.0,15294.0,15326.0,6099.0,7701.0,10531.0,13420.0,7542.0,36280.0,11552.0,27979.0,14222.0,30297.0
101,29195.0,17745.0,30544.0,26715.0,18019.0,15120.0,30595.0,12281.0,51893.0,5854.0,15142.0,40058.0,41052.0,31245.0,45610.0,52040.0,42017.0,28146.0,1309.0,13482.0,7728.0,22547.0,12397.0,30727.0,41755.0,52199.0,44205.0,15613.0,24083.0,49213.0,21140.0,20377.0,22052.0,14164.0,31623.0,31119.0,17906.0,19025.0,47844.0,12309.0,21095.0,23397.0,30098.0,10192.0,10870.0,14099.0,30101.0,16794.0,61255.0,24136.0,1222.0,11139.0,33585.0,61473.0,16007.0,53399.0,21749.0,18045.0,20236.0,19757.0,25016.0,23571.0,30046.0,6912.0,4784.0,26253.0,28689.0,18557.0,33570.0,30641.0,26654.0,27153.0,21762.0,19890.0,26146.0,25550.0,11223.0,13161.0,37910.0,39282.0,49360.0,4307.0,2225.0,10831.0,24549.0,39089.0,53159.0,11083.0,23811.0,11496.0,26827.0,12713.0,15285.0,2579.0,25048.0,33782.0,42635.0,23188.0,21289.0,25537.0,32660.0,0.0,24571.0,64982.0,14991.0,2047.0,45154.0,4323.0,20222.0,60330.0,43844.0,14705.0,43045.0,33765.0,23622.0,10160.0,27924.0,18554.0,18680.0,11950.0,8950.0,8477.0,13706.0,25551.0,9574.0,3569.0,9984.0,17528.0,5451.0,49294.0,11483.0,15815.0,2477.0,31965.0,61566.0,32576.0,26954.0,26419.0,46579.0,20725.0,21840.0,40555.0,27329.0,29033.0,16001.0,41556.0,18851.0,21804.0,18600.0,43657.0,24376.0,39881.0,23938.0,39082.0,40922.0,24925.0,60943.0,9047.0,521.0,46358.0,14500.0,11547.0,18786.0,9129.0,42027.0,13647.0,14421.0,25822.0,6346.0,26700.0,20984.0,20600.0,15946.0,8315.0,15226.0,3940.0,20752.0,25898.0,34507.0,28684.0,3766.0,18279.0,48629.0,28833.0,42062.0,10865.0,14723.0,4868.0,23112.0,46994.0,24400.0,29354.0,25029.0,22993.0,19823.0,29366.0,9092.0,30600.0,8156.0,19816.0,4036.0
102,9177.0,12787.0,20704.0,2149.0,16241.0,12671.0,6024.0,12620.0,28413.0,19205.0,11202.0,15844.0,16611.0,6921.0,21786.0,27777.0,17650.0,16222.0,25608.0,11110.0,16977.0,2101.0,18617.0,6164.0,17492.0,27696.0,19648.0,21715.0,1728.0,24867.0,16947.0,4789.0,2520.0,16480.0,7153.0,6644.0,10077.0,18085.0,24415.0,26207.0,8858.0,12545.0,6512.0,21889.0,25381.0,16772.0,14787.0,22655.0,37895.0,8038.0,23964.0,14509.0,9248.0,38019.0,22931.0,30517.0,3003.0,6558.0,8270.0,20125.0,3954.0,4573.0,15630.0,20961.0,25830.0,5861.0,5591.0,6015.0,9436.0,6327.0,3989.0,16754.0,4931.0,5934.0,16313.0,6788.0,20513.0,12351.0,13854.0,15349.0,26585.0,23214.0,23480.0,18056.0,17894.0,15350.0,28713.0,14253.0,13544.0,23836.0,3422.0,22242.0,22200.0,26168.0,3315.0,9388.0,18794.0,3427.0,17598.0,14058.0,8955.0,24571.0,0.0,41674.0,21655.0,23164.0,20588.0,22044.0,4543.0,36492.0,19671.0,24483.0,18525.0,15487.0,5745.0,16296.0,3357.0,6177.0,8798.0,15410.0,20170.0,20636.0,17342.0,4775.0,17811.0,24782.0,17127.0,8705.0,20031.0,26826.0,21451.0,13300.0,22895.0,12887.0,38224.0,8361.0,14417.0,15617.0,22449.0,11129.0,2753.0,19613.0,5089.0,5131.0,17139.0,19950.0,10090.0,13206.0,6580.0,19194.0,12796.0,15626.0,9064.0,14534.0,16375.0,408.0,37113.0,18160.0,24154.0,22221.0,17472.0,18239.0,7064.0,17525.0,17676.0,22388.0,26395.0,4784.0,22797.0,11723.0,19709.0,17379.0,9590.0,22650.0,9521.0,21304.0,4023.0,10810.0,10104.0,11604.0,24404.0,6367.0,24427.0,12334.0,18124.0,27896.0,19962.0,23834.0,4109.0,22423.0,14405.0,4851.0,2510.0,1628.0,7946.0,5297.0,27437.0,14780.0,21212.0,5289.0,21819.0
103,35833.0,53823.0,54745.0,39777.0,49554.0,54263.0,36202.0,52763.0,13261.0,59164.0,49875.0,26053.0,29061.0,36693.0,19933.0,15289.0,28943.0,39823.0,65775.0,52218.0,57977.0,43754.0,54995.0,35938.0,24561.0,17336.0,25551.0,55294.0,42839.0,18163.0,47384.0,44946.0,43993.0,57961.0,35978.0,36368.0,47217.0,49942.0,17282.0,67829.0,44057.0,51124.0,35345.0,63559.0,61553.0,58248.0,36641.0,63590.0,3779.0,40955.0,64648.0,53884.0,32543.0,3721.0,64030.0,11655.0,44669.0,47943.0,44802.0,50892.0,43267.0,41501.0,37198.0,59585.0,64766.0,43368.0,36619.0,47228.0,35464.0,35374.0,38665.0,52803.0,43324.0,47525.0,42096.0,39436.0,57034.0,51822.0,32880.0,32506.0,15668.0,62433.0,64367.0,55595.0,55720.0,33239.0,15907.0,53904.0,51799.0,65468.0,40915.0,63782.0,63410.0,65963.0,42853.0,32473.0,22900.0,44379.0,47691.0,51163.0,32789.0,64982.0,41674.0,0.0,55657.0,63966.0,23746.0,61508.0,45321.0,6230.0,22339.0,65836.0,24659.0,32341.0,45537.0,55141.0,38541.0,46894.0,50168.0,53546.0,61824.0,62276.0,58846.0,39530.0,59446.0,65929.0,55615.0,50335.0,59741.0,15892.0,57624.0,54733.0,62863.0,33493.0,3450.0,35969.0,40089.0,52124.0,19634.0,51300.0,44320.0,25031.0,37845.0,36618.0,58268.0,23735.0,46365.0,52599.0,48251.0,27171.0,50740.0,26319.0,41314.0,28339.0,28133.0,41432.0,5722.0,56709.0,64499.0,19865.0,58862.0,55274.0,46255.0,56341.0,29042.0,63832.0,60573.0,39271.0,64311.0,39162.0,59307.0,48142.0,49056.0,64297.0,50013.0,61218.0,45673.0,39723.0,31805.0,36918.0,65592.0,47835.0,26710.0,37004.0,23600.0,69570.0,61256.0,62766.0,44837.0,22859.0,42781.0,37732.0,40444.0,43281.0,45176.0,38549.0,69069.0,36025.0,59175.0,46962.0,62943.0
104,21094.0,23389.0,36973.0,23485.0,6320.0,20552.0,26691.0,12060.0,43378.0,11170.0,10983.0,33690.0,37156.0,28264.0,38029.0,44941.0,38327.0,16031.0,14835.0,14916.0,14279.0,20433.0,4067.0,26644.0,35343.0,45967.0,39480.0,623.0,22273.0,42504.0,8314.0,16981.0,19693.0,22478.0,28249.0,27771.0,11588.0,5737.0,39522.0,25998.0,13655.0,28003.0,24377.0,22314.0,6190.0,22614.0,19025.0,28072.0,52131.0,16370.0,15634.0,9973.0,28272.0,52471.0,27581.0,44069.0,20129.0,17349.0,13702.0,5356.0,24342.0,18097.0,18539.0,8250.0,11679.0,26270.0,22927.0,17180.0,30815.0,25771.0,21357.0,32829.0,16893.0,20465.0,13749.0,18425.0,3925.0,11057.0,35112.0,36651.0,40169.0,10717.0,16192.0,5869.0,31613.0,36772.0,46603.0,10562.0,28848.0,24376.0,24982.0,24610.0,26669.0,14103.0,23986.0,28583.0,35334.0,22486.0,8096.0,30348.0,26500.0,14991.0,21655.0,55657.0,0.0,15666.0,39835.0,10774.0,17524.0,51966.0,37050.0,27235.0,37428.0,23318.0,24311.0,8500.0,24317.0,16320.0,21457.0,7749.0,20107.0,19994.0,22629.0,19649.0,18785.0,18171.0,7674.0,19886.0,10686.0,39801.0,3508.0,21831.0,12622.0,22417.0,52408.0,29728.0,15572.0,31758.0,39490.0,25053.0,19764.0,30637.0,21437.0,23932.0,24553.0,32014.0,11743.0,27137.0,19068.0,39546.0,28860.0,33624.0,15569.0,33957.0,36482.0,22060.0,52540.0,7660.0,14518.0,39301.0,23435.0,5067.0,14674.0,8241.0,38387.0,25442.0,5107.0,19917.0,19501.0,16736.0,29895.0,7567.0,12769.0,21131.0,14046.0,11722.0,19561.0,16405.0,29237.0,19039.0,18168.0,17707.0,45153.0,18810.0,34973.0,25344.0,25076.0,10360.0,22854.0,41787.0,12877.0,26079.0,20534.0,20670.0,13839.0,26893.0,23716.0,19637.0,6881.0,19580.0,16456.0
105,28286.0,15775.0,28499.0,25295.0,17999.0,13208.0,29180.0,11210.0,50818.0,5340.0,14324.0,38800.0,39532.0,29731.0,44453.0,50789.0,40471.0,27857.0,3352.0,12058.0,6189.0,21108.0,12649.0,29328.0,40488.0,50850.0,42743.0,16279.0,22576.0,47932.0,21150.0,19147.0,20651.0,12126.0,30142.0,29642.0,17161.0,19196.0,46766.0,10787.0,20329.0,21422.0,28885.0,8270.0,12198.0,12057.0,29603.0,14865.0,60222.0,23304.0,913.0,10402.0,32277.0,60424.0,14102.0,52427.0,20281.0,16608.0,19393.0,20125.0,23385.0,22474.0,29620.0,7417.0,6563.0,24543.0,27505.0,17174.0,32009.0,29326.0,25458.0,25125.0,20652.0,18259.0,25946.0,24597.0,11778.0,12263.0,36314.0,37662.0,48390.0,5407.0,534.0,10914.0,22503.0,37443.0,51841.0,10243.0,21816.0,9734.0,25271.0,10805.0,13352.0,4611.0,23451.0,32460.0,41465.0,21595.0,21360.0,23542.0,31458.0,2047.0,23164.0,63966.0,15666.0,0.0,43746.0,4937.0,18919.0,59200.0,42605.0,12922.0,41682.0,33114.0,21899.0,9749.0,26521.0,17267.0,16887.0,11580.0,6918.0,6459.0,11660.0,24451.0,7554.0,2548.0,9769.0,15801.0,5294.0,48368.0,12194.0,13852.0,3215.0,31206.0,60538.0,31034.0,26565.0,24402.0,45357.0,18789.0,20416.0,39752.0,26187.0,27769.0,13954.0,40689.0,18153.0,19810.0,17019.0,42140.0,22400.0,38613.0,23191.0,37698.0,39454.0,23504.0,59815.0,8981.0,2034.0,45134.0,12453.0,11705.0,17711.0,8893.0,40477.0,11739.0,15697.0,24715.0,4508.0,26099.0,18948.0,20666.0,14929.0,6466.0,14005.0,3981.0,19270.0,25249.0,33184.0,27995.0,2503.0,16818.0,47028.0,28196.0,40871.0,9716.0,12709.0,6164.0,21480.0,45564.0,24094.0,27895.0,23780.0,21564.0,18929.0,27830.0,8052.0,30076.0,8795.0,18266.0,1990.0
106,18970.0,31260.0,31003.0,18452.0,33579.0,32265.0,14567.0,33066.0,11986.0,39699.0,31021.0,6449.0,5323.0,14228.0,7066.0,8468.0,5258.0,27012.0,46174.0,31697.0,37557.0,22638.0,37767.0,14427.0,5126.0,7313.0,1889.0,39686.0,21243.0,5613.0,32639.0,24926.0,23106.0,35662.0,13698.0,14181.0,28978.0,34789.0,9751.0,45604.0,26303.0,27834.0,15621.0,41642.0,44732.0,35936.0,23544.0,40680.0,20184.0,23465.0,44551.0,34755.0,11790.0,20070.0,41219.0,15316.0,23475.0,27139.0,26541.0,36434.0,20951.0,22298.0,24558.0,41112.0,46158.0,20555.0,17105.0,26598.0,12384.0,14638.0,18957.0,29123.0,23934.0,25825.0,28747.0,21426.0,39821.0,32566.0,9180.0,8767.0,13076.0,43581.0,44054.0,37701.0,32151.0,9515.0,8536.0,34585.0,28416.0,43316.0,18750.0,41441.0,40696.0,46686.0,20695.0,11534.0,6907.0,22461.0,33176.0,27629.0,13343.0,45154.0,20588.0,23746.0,39835.0,43746.0,0.0,42458.0,24969.0,17724.0,4908.0,43210.0,2454.0,19944.0,23013.0,36403.0,17232.0,26642.0,28043.0,35198.0,40231.0,40745.0,36557.0,20463.0,37983.0,45296.0,37125.0,28578.0,40479.0,14098.0,40648.0,32475.0,43421.0,19089.0,20520.0,13139.0,26178.0,28495.0,5563.0,28441.0,23331.0,15528.0,18602.0,16387.0,35616.0,14069.0,28463.0,29431.0,26876.0,3677.0,27348.0,6416.0,24284.0,6097.0,4599.0,20243.0,18321.0,38213.0,44732.0,5430.0,36426.0,37671.0,26857.0,37657.0,5371.0,41348.0,44922.0,20182.0,43103.0,23886.0,35979.0,33337.0,29688.0,42705.0,30002.0,41808.0,24495.0,23859.0,10823.0,21765.0,44906.0,26929.0,7260.0,22309.0,6610.0,47686.0,38664.0,44133.0,22754.0,1952.0,28201.0,15879.0,20331.0,22183.0,26635.0,16181.0,47483.0,22993.0,41136.0,25585.0,42357.0
107,25677.0,17522.0,31031.0,24186.0,13760.0,14634.0,28011.0,9425.0,48534.0,2973.0,11701.0,37065.0,38654.0,28904.0,42407.0,48990.0,39682.0,23996.0,4548.0,11355.0,6624.0,20136.0,8080.0,28103.0,38771.0,49348.0,41641.0,11392.0,21819.0,46231.0,16860.0,17532.0,19553.0,14815.0,29193.0,28683.0,14292.0,14710.0,44500.0,15604.0,17458.0,23059.0,27084.0,12523.0,7537.0,14836.0,26105.0,18919.0,57810.0,20554.0,4860.0,7756.0,30733.0,58055.0,18253.0,49879.0,19428.0,15741.0,16720.0,15439.0,23097.0,20415.0,25990.0,2592.0,3866.0,24573.0,25632.0,16105.0,31337.0,27831.0,23642.0,27301.0,18657.0,18082.0,21948.0,22128.0,6937.0,9929.0,35743.0,37180.0,45848.0,1259.0,5451.0,6577.0,25130.0,37065.0,50239.0,7877.0,23637.0,14304.0,24656.0,15022.0,17418.0,4463.0,23023.0,30960.0,39466.0,21186.0,16991.0,25341.0,29603.0,4323.0,22044.0,61508.0,10774.0,4937.0,42458.0,0.0,17538.0,57044.0,40797.0,17401.0,40257.0,29904.0,22037.0,6368.0,25341.0,15876.0,17493.0,8029.0,10656.0,10357.0,14603.0,22375.0,10264.0,7404.0,5974.0,16121.0,2037.0,45721.0,7281.0,15613.0,1867.0,28233.0,58116.0,30298.0,22880.0,26431.0,43491.0,20180.0,19403.0,36845.0,24208.0,26131.0,16862.0,37923.0,15160.0,21661.0,16676.0,41237.0,24031.0,36911.0,20246.0,36361.0,38388.0,22424.0,57651.0,4937.0,3819.0,43275.0,15450.0,7256.0,15675.0,5189.0,39705.0,15934.0,10925.0,22654.0,9136.0,22818.0,22186.0,16305.0,12811.0,10976.0,12523.0,1395.0,18492.0,22073.0,31682.0,24887.0,7424.0,16028.0,46419.0,24978.0,38933.0,14653.0,16340.0,2105.0,21231.0,44342.0,20274.0,26893.0,22143.0,20549.0,16389.0,27107.0,12979.0,26626.0,3894.0,17766.0,6091.0
108,10668.0,11163.0,21924.0,6665.0,12616.0,10051.0,10473.0,8115.0,32090.0,14736.0,6764.0,19882.0,21135.0,11463.0,25607.0,31870.0,22185.0,15230.0,21214.0,6925.0,12776.0,2924.0,14257.0,10571.0,21569.0,31977.0,24107.0,17646.0,4772.0,29014.0,13944.0,915.0,2202.0,13914.0,11689.0,11179.0,6199.0,14598.0,28047.0,23095.0,6251.0,12960.0,10016.0,18620.0,20919.0,14200.0,14805.0,20510.0,41553.0,7158.0,19685.0,9966.0,13367.0,41718.0,20621.0,33940.0,2653.0,2772.0,5209.0,16670.0,6844.0,4342.0,15412.0,16418.0,21306.0,8824.0,8703.0,1966.0,13966.0,10420.0,6657.0,17731.0,2887.0,4497.0,14687.0,7146.0,16091.0,7809.0,18388.0,19874.0,29935.0,18696.0,19269.0,13580.0,17978.0,19851.0,32941.0,9718.0,13973.0,20723.0,7573.0,19379.0,19797.0,21719.0,6463.0,13560.0,22610.0,5075.0,14584.0,14979.0,12593.0,20222.0,4543.0,45321.0,17524.0,18919.0,24969.0,17538.0,0.0,40365.0,23691.0,21848.0,22828.0,16714.0,7263.0,11756.0,7803.0,1673.0,7225.0,10923.0,16674.0,17081.0,14694.0,6069.0,14265.0,20695.0,12595.0,6341.0,15537.0,30049.0,17047.0,11019.0,18452.0,14265.0,41876.0,12897.0,13386.0,16564.0,26450.0,10656.0,2240.0,22094.0,7532.0,8853.0,15047.0,22716.0,6553.0,12995.0,3993.0,23709.0,13520.0,19693.0,7859.0,18881.0,20851.0,4938.0,40983.0,13621.0,19788.0,26225.0,15015.0,13810.0,2910.0,12982.0,22213.0,19680.0,22102.0,6281.0,18999.0,11185.0,18688.0,14232.0,5083.0,19104.0,5034.0,16843.0,2414.0,10145.0,14285.0,11958.0,20338.0,2798.0,28970.0,12532.0,21993.0,24477.0,17536.0,19304.0,5564.0,26835.0,12527.0,9386.0,4893.0,3218.0,4626.0,9783.0,23824.0,14989.0,16680.0,3303.0,17708.0
109,31462.0,48324.0,48667.0,34513.0,45731.0,48939.0,30814.0,48054.0,8597.0,54571.0,45347.0,20675.0,23046.0,31117.0,14758.0,9266.0,22858.0,36519.0,61191.0,47289.0,53119.0,38590.0,50940.0,30573.0,19084.0,11118.0,19484.0,51651.0,37545.0,12225.0,43820.0,40066.0,38889.0,52560.0,30438.0,30855.0,42803.0,46328.0,12567.0,62481.0,39703.0,45363.0,30349.0,58297.0,57675.0,52844.0,33148.0,57997.0,3548.0,36596.0,59920.0,49332.0,27261.0,3059.0,58474.0,8543.0,39495.0,42902.0,40342.0,47466.0,37787.0,36759.0,33834.0,55257.0,60444.0,37747.0,31701.0,42224.0,29717.0,30165.0,33752.0,46843.0,38571.0,42244.0,38736.0,34921.0,53006.0,47216.0,26899.0,26444.0,11961.0,58029.0,59577.0,51378.0,49835.0,27160.0,9689.0,49303.0,46001.0,60138.0,35456.0,58385.0,57887.0,61468.0,37413.0,27153.0,17756.0,39015.0,44189.0,45293.0,27772.0,60330.0,36492.0,6230.0,51966.0,59200.0,17724.0,57044.0,40365.0,0.0,16867.0,60349.0,18839.0,28796.0,40013.0,50703.0,33263.0,41981.0,44786.0,49190.0,56654.0,57125.0,53451.0,34779.0,54303.0,61057.0,51245.0,45058.0,55207.0,12586.0,53664.0,49333.0,58303.0,29559.0,3775.0,30293.0,36533.0,46201.0,14094.0,45696.0,39194.0,21538.0,33016.0,31546.0,52754.0,20033.0,42019.0,46889.0,43063.0,21058.0,44936.0,20914.0,37068.0,22664.0,22204.0,36222.0,622.0,52349.0,59861.0,14325.0,53421.0,51127.0,41545.0,51929.0,22953.0,58389.0,56986.0,34509.0,59265.0,35259.0,53543.0,44579.0,44390.0,59136.0,45196.0,56656.0,40514.0,35702.0,26458.0,32966.0,60703.0,42766.0,20488.0,33158.0,18387.0,64336.0,55770.0,58423.0,39432.0,16722.0,39147.0,32316.0,35473.0,38116.0,40656.0,33016.0,63927.0,32520.0,54958.0,41763.0,58068.0
110,15956.0,31506.0,33296.0,17661.0,30733.0,32072.0,13948.0,31580.0,9325.0,38184.0,29136.0,3827.0,8327.0,14355.0,2820.0,8199.0,8899.0,23198.0,44772.0,30601.0,36466.0,21772.0,35384.0,13706.0,2226.0,8931.0,6297.0,36839.0,20682.0,5485.0,29431.0,23472.0,22104.0,35704.0,13640.0,14037.0,26807.0,31734.0,5931.0,45617.0,23884.0,28857.0,13748.0,41432.0,42307.0,35989.0,19668.0,41252.0,18587.0,20865.0,43358.0,33041.0,10423.0,18626.0,41698.0,12210.0,22670.0,26145.0,24325.0,33230.0,20954.0,20382.0,20623.0,39212.0,44357.0,21034.0,15175.0,25498.0,13258.0,13355.0,17195.0,30891.0,22148.0,25381.0,25103.0,18959.0,37461.0,30876.0,11519.0,11728.0,9134.0,41851.0,42959.0,35547.0,33614.0,12535.0,9575.0,32950.0,29571.0,43272.0,18611.0,41530.0,41088.0,45153.0,20562.0,10298.0,2122.0,22149.0,29921.0,29047.0,11200.0,43844.0,19671.0,22339.0,37050.0,42605.0,4908.0,40797.0,23691.0,16867.0,0.0,43529.0,3476.0,15756.0,23208.0,34550.0,16409.0,25338.0,27924.0,33177.0,39807.0,40285.0,36594.0,18428.0,37468.0,44366.0,35184.0,28195.0,38885.0,9987.0,38222.0,32476.0,41930.0,15314.0,18924.0,13676.0,22587.0,30118.0,2780.0,28961.0,22395.0,10697.0,16589.0,14838.0,35947.0,9191.0,26152.0,30291.0,26225.0,7955.0,28522.0,4051.0,21543.0,6129.0,6920.0,19388.0,17489.0,36289.0,43392.0,2550.0,36578.0,35414.0,25136.0,35798.0,9040.0,41548.0,42156.0,18148.0,42466.0,20573.0,37030.0,30160.0,28004.0,42291.0,28625.0,40290.0,23693.0,20720.0,9597.0,18331.0,44000.0,25991.0,12151.0,18771.0,2144.0,47473.0,38949.0,42324.0,22573.0,6310.0,24839.0,15455.0,18827.0,21298.0,24535.0,16214.0,47085.0,19080.0,39077.0,24922.0,41385.0
111,32516.0,12025.0,19228.0,26187.0,27440.0,11883.0,29638.0,17745.0,52629.0,16101.0,21156.0,39783.0,38196.0,29236.0,45913.0,51265.0,38832.0,35409.0,15811.0,16217.0,13193.0,22518.0,23478.0,29910.0,41303.0,50518.0,41776.0,27794.0,23121.0,48274.0,30417.0,22548.0,22475.0,8015.0,29911.0,29498.0,23755.0,29166.0,48708.0,3568.0,26306.0,15892.0,30994.0,4936.0,24928.0,7723.0,36025.0,3244.0,62066.0,28524.0,13519.0,18650.0,33334.0,62136.0,2361.0,54918.0,21613.0,19088.0,25098.0,30640.0,22575.0,26187.0,36401.0,19403.0,19455.0,22671.0,29975.0,19916.0,30830.0,30600.0,28081.0,17268.0,24574.0,18552.0,34024.0,28948.0,23370.0,19273.0,34433.0,35433.0,51029.0,18178.0,12556.0,21557.0,13802.0,34961.0,51735.0,18145.0,15649.0,3211.0,24923.0,2741.0,2557.0,17174.0,22983.0,33382.0,42975.0,21504.0,30826.0,17049.0,33409.0,14705.0,24483.0,65836.0,27235.0,12922.0,43210.0,17401.0,21848.0,60349.0,43529.0,0.0,41639.0,38484.0,20336.0,19283.0,27390.0,20694.0,15735.0,20806.0,7144.0,7243.0,7181.0,27868.0,8904.0,11340.0,19861.0,15837.0,16722.0,51301.0,24051.0,11185.0,15999.0,36090.0,62400.0,30136.0,33743.0,17088.0,46278.0,14775.0,22093.0,43849.0,29103.0,29609.0,7603.0,44340.0,24801.0,14114.0,18149.0,40685.0,16643.0,39520.0,28894.0,37712.0,38617.0,24657.0,60969.0,19622.0,14880.0,46046.0,7014.0,22418.0,22412.0,19134.0,38791.0,2184.0,28314.0,28056.0,8414.0,32274.0,9120.0,30166.0,20606.0,6470.0,18765.0,16091.0,20697.0,31255.0,34038.0,33532.0,11029.0,19053.0,44512.0,33999.0,42255.0,6481.0,4580.0,19005.0,21014.0,44746.0,31854.0,28104.0,26245.0,22970.0,24438.0,27332.0,7696.0,36331.0,20817.0,19335.0,11335.0
112,16525.0,29636.0,30350.0,16411.0,31162.0,30481.0,12539.0,30894.0,12158.0,37531.0,28754.0,4012.0,4928.0,12450.0,6184.0,9640.0,5427.0,24572.0,44042.0,29625.0,35498.0,20601.0,35416.0,12368.0,2849.0,9171.0,3064.0,37272.0,19291.0,6647.0,30192.0,22740.0,21032.0,33971.0,11844.0,12304.0,26652.0,32353.0,9214.0,43920.0,23931.0,26525.0,13299.0,39871.0,42380.0,34250.0,21114.0,39208.0,20986.0,21064.0,42474.0,32532.0,9528.0,20943.0,39709.0,15288.0,21460.0,25083.0,24202.0,33989.0,19190.0,20002.0,22133.0,38856.0,43928.0,18976.0,14783.0,24510.0,10883.0,12431.0,16677.0,28178.0,21670.0,23933.0,26297.0,19037.0,37476.0,30344.0,8404.0,8411.0,12499.0,41366.0,42003.0,35390.0,31061.0,9213.0,10230.0,32380.0,27169.0,41608.0,16922.0,39779.0,39150.0,44521.0,18884.0,9297.0,5080.0,20598.0,30727.0,26504.0,10962.0,43045.0,18525.0,24659.0,37428.0,41682.0,2454.0,40257.0,22828.0,18839.0,3476.0,41639.0,0.0,17573.0,21336.0,34151.0,15172.0,24500.0,26272.0,32910.0,38384.0,38887.0,34866.0,18138.0,36101.0,43295.0,34855.0,26717.0,38292.0,13404.0,38292.0,30762.0,41263.0,16655.0,21325.0,11506.0,23727.0,27475.0,5321.0,26917.0,21277.0,13539.0,16273.0,14136.0,34036.0,12181.0,26111.0,28054.0,24921.0,4553.0,26106.0,3965.0,21868.0,4013.0,3635.0,18195.0,19452.0,35949.0,42615.0,5117.0,34778.0,35342.0,24615.0,35406.0,5567.0,39728.0,42521.0,17856.0,41190.0,21433.0,34705.0,30892.0,27462.0,40865.0,27851.0,39642.0,22485.0,21411.0,8575.0,19312.0,42912.0,24889.0,9368.0,19857.0,4601.0,45922.0,37072.0,41900.0,20938.0,4390.0,25748.0,13928.0,18115.0,20138.0,24317.0,14392.0,45655.0,20567.0,38847.0,23622.0,40340.0
